state year price pop pop16 cpi ndi sales pimin
33 87 117 17825 14015 113.6 14908.8 108.9 110
33 88 125.9 17909 14072 118.3 16269 106.2 112.3
33 89 136.7 17950 14071 124 17293 100.1 122.8
33 90 167.4 17957 14076.5 130.7 18178 93.7 133.7
33 91 180.4 18024.9 14032.8 136.2 18631 86.4 144.1
33 92 198.5 18085.8 14037.8 140.3 20021 82.4 168
35 63 27.1 645 425.5 30.6 1850.039 103.3 26.6
35 64 28.5 650 430.4 31 1841.376 102 28.5
35 65 28.6 652 434.2 31.5 2184.047 103.2 28.3
35 66 30.2 642 431.3 32.4 2218.699 99.5 30.3
35 67 30.5 632 428.4 33.4 2297.629 96.3 30.9
35 68 32.3 624 428.4 34.8 2430.462 97 32.4
35 69 32.3 615 419.7 36.7 2672.064 96.9 32.4
35 70 37.3 617 431.3 38.8 2748.106 93.8 34
35 71 38.9 627 444.9 40.5 3167.782 98.5 34.7
35 72 38.9 631 453.6 41.8 3774.194 103.8 39.1
35 73 39.4 633 460.4 44.4 5650.222 108.7 39.6
35 74 39.9 635 466.2 49.3 5191.082 110.5 40.4
35 75 42.6 640 475 53.8 5211.295 117.9 42.8
35 76 45.9 647 483.7 56.9 4987.982 125.4 45
35 77 47.4 651 490.5 60.6 5169.905 122.2 46.4
35 78 53.2 653 494.3 65.2 6271.073 121.9 51.9
35 79 55 657 499.2 72.6 6778.342 121.3 53.7
35 80 59.6 653 492.4 82.4 6896.736 123.7 56.7
35 81 62 658 495.3 90.9 8365.602 125.7 60.4
35 82 67.8 670 504 96.5 8818.004 126.8 65.7
35 83 77.9 680 509.8 99.6 9423.454 119.6 77.2
35 84 94.4 686 514.7 103.9 10345.59 109.4 89.8
35 85 100.6 685 513.7 107.6 10608.36 103.2 92.3
35 86 104.2 679 510.8 109.6 11053.07 99.8 102
35 87 110.3 672 505 113.6 11364.94 92.3 106.2
35 88 123.3 667 503 118.3 11389 87.1 115.3
35 89 135.9 660 499 124 11937 84.1 123
35 90 144.3 652.8 493.6 130.7 13416 77.1 138.9
35 91 159.8 648.8 491.5 136.2 14157 85.2 143.6
35 92 168.3 649.8 494.6 140.3 15297 74.4 160
36 63 26.3 10020 6725.1 30.6 2242.886 130.4 24.1
36 64 26.4 10124 6810.4 31 2408.687 129.4 25
36 65 26.4 10241 6920.7 31.5 2568.384 134.8 24.5
36 66 26.3 10397 7058.7 32.4 2759.614 135.5 24.7
36 67 27 10488 7163.2 33.4 2861.333 136.4 25
36 68 30.8 10610 7306 34.8 3083.078 129.8 26.3
36 69 31.5 10740 7424.9 36.7 3295.669 128.8 27
36 70 36.6 10652 7441.1 38.8 3476.728 121.6 28.3
36 71 38.1 10721 7567.7 40.5 3699.49 124.6 30.1
36 72 38.4 10725 7647.2 41.8 3928.356 124.4 30.6
36 73 42 10738 7730.6 44.4 4381.002 120.5 30.6
36 74 42.9 10730 7797.7 49.3 4774.652 122.1 31.5
36 75 46 10727 7867.7 53.8 5111.339 122.5 33.3
36 76 48.5 10703 7916.6 56.9 5601.621 124.6 36
36 77 49.8 10715 7984.6 60.6 6149.882 127.3 36.9
36 78 53.9 10732 8050.8 65.2 6804.947 131.3 41.4
36 79 56.3 10731 8089.1 72.6 7502.733 130.9 43.4
36 80 58.7 10797 8133.2 82.4 8130.335 133.5 46.3
36 81 61.4 10781 8144.7 90.9 8789.469 132.8 49.4
36 82 68.3 10791 8171.6 96.5 9259.407 134 56.3
36 83 82.5 10746 8166.8 99.6 9800.547 130 66.4
36 84 89.2 10752 8185 103.9 10736.35 127.1 75.4
36 85 92.2 10745 8215.6 107.6 11248 126.7 79.3
36 86 98.1 10748 8255.9 109.6 11814.57 126.3 85.4
36 87 102.2 10784 8300 113.6 12360.79 124.6 90.5
36 88 108.4 10855 8375 118.3 13261 122.4 94.4
36 89 120.5 10907 8407 124 13994 118.6 103.8
36 90 135.4 10925.1 8421 130.7 15025 115.5 115.6
36 91 139.8 11017.8 8492.6 136.2 15396 113.2 120.5
36 92 159.6 11095.3 8569.2 140.3 16359 112.3 135.8
37 63 28.4 2450 1723.2 30.6 1789.569 113.4 25.8
37 64 28.8 2461 1733.9 31 1929.506 111.5 25.6
37 65 28.8 2448 1731 31.5 2085.787 115.6 26.1
37 66 30.4 2478 1762.1 32.4 2201.21 115.9 26.2
37 67 30.7 2516 1803 33.4 2362.598 117.9 27.5
37 68 31.2 2542 1833.2 34.8 2548.501 113 29.2
37 69 36.9 2568 1871.2 36.7 2701.717 108.7 29.9
37 70 38.4 2559 1871.2 38.8 2959.121 108.4 34.2
37 71 39.8 2607 1919.9 40.5 3130.723 115.4 36.8
37 72 39.8 2639 1955 41.8 3315.605 121.7 37.7
37 73 40.4 2667 1990.1 44.4 3819.176 124.1 37.7
37 74 41 2697 2026.1 49.3 4160.338 130.5 38
37 75 43.6 2728 2061.2 53.8 4616.923 132.9 42.7
37 76 46.4 2771 2107.9 56.9 5047.972 138.6 44.7
37 77 47.9 2805 2143 60.6 5551.544 140.4 45.9
37 78 53.1 2843 2179 65.2 6248.168 143.6 49.9
37 79 55.5 2892 2221.9 72.6 7113.331 141.6 52.2
37 80 62.9 3025 2316.4 82.4 7889.627 141.6 57.3
37 81 65.8 3100 2370 90.9 8826.291 143.7 59.8
37 82 71.7 3177 2424.5 96.5 9376.849 147 64.7
37 83 83.9 3298 2508.3 99.6 9553.558 140 74.8
37 84 93.3 3298 2510.2 103.9 10029.55 128.1 84.8
37 85 95.1 3316 2507.3 107.6 9973.372 124.2 93.7
37 86 104.6 3306 2509.2 109.6 10159.27 119.9 101.2
37 87 114.4 3272 2481 113.6 10359.48 113.1 108.5
37 88 122.6 3242 2458 118.3 10956 103.6 113.7
37 89 133.4 3224 2464 124 11591 97.5 118.9
37 90 146.1 3219.9 2460.9 130.7 12579 88.4 129.1
37 91 149.1 3249.6 2483.4 136.2 12951 87.8 132.5
37 92 170.6 3287.5 2511.2 140.3 14344 86.3 153.1
39 63 26.8 11408 7991.7 30.6 2188.365 128.3 26.2
39 64 29.7 11505 8068.8 31 2344.455 117.4 26.4
39 65 29.8 11583 8149.8 31.5 2484.006 120.4 26.4
39 66 29.8 11657 8238.5 32.4 2655.602 122.9 26.3
39 67 30.1 11672 8294.4 33.4 2837.535 125.5 27
39 68 36.4 11750 8412.9 34.8 3033.94 117.1 30.8
39 69 36.5 11803 8563.3 36.7 3255.154 114.7 30.7
39 70 38.4 11793 8525.7 38.8 3494.975 107.3 32.6
39 71 44.7 11864 8658.7 40.5 3701.717 106.3 34.2
39 72 44.7 11871 8742.6 41.8 3929.133 109 34.3
39 73 44.9 11840 8800.4 44.4 4359.157 110.7 35.3
39 74 46.6 11807 8853.4 49.3 4777.809 114.2 35.8
39 75 49.8 11829 8945 53.8 5227.473 114.6 39.5
39 76 52.3 11807 8999.9 56.9 5680.239 118.8 46.1
39 77 53.3 11791 9052 60.6 6157.813 120.1 48.9
39 78 57.4 11763 9091.5 65.2 6741.859 122.3 52.1
39 79 60.6 11731 9118.5 72.6 7483.029 122.6 56.2
39 80 61.3 11864 9230.3 82.4 8231.436 124 58.1
39 81 64.8 11871 9275.6 90.9 9035.662 125.2 61.4
39 82 69.8 11865 9292 96.5 9616.608 123.3 65.4
39 83 81.7 11895 9341.2 99.6 10151.04 125.3 74.9
39 84 97.7 11901 9367.2 103.9 10842.59 115.3 84.2
39 85 100.1 11864 9370.1 107.6 11532.07 115.8 90.1
39 86 104.9 11894 9412.5 109.6 12193.65 113.9 93.3
39 87 110 11936 9452 113.6 12911.04 100.6 100.3
39 88 112.3 12001 9507 118.3 13891 107.6 108.4
39 89 122.8 12040 9525 124 14811 107.1 120.2
39 90 133.7 12056.2 9537.8 130.7 16136 101.3 131.5
39 91 144.1 12136.4 9579.5 136.2 16609 102.5 139.8
39 92 176.2 12185.1 9612 140.3 17658 96.2 158.2
40 63 27 877 615.5 30.6 2227.727 144.6 26.8
40 64 27.3 884 621.3 31 2363.677 140.3 27.8
40 65 29.8 891 629 31.5 2514.046 133.2 28.1
40 66 30 898 635.8 32.4 2708.702 140.2 30.1
40 67 31 901 637.7 33.4 2905.417 144.5 31.1
40 68 32.1 908 648.3 34.8 3077.415 142.9 31.3
40 69 38.4 911 658.9 36.7 3265.891 117.8 32.2
40 70 39.3 949 689.7 38.8 3505.864 123.9 39.6
40 71 40.2 960 701.3 40.5 3659.322 123.2 41
40 72 41.6 969 713.8 41.8 3906.504 134.4 46
40 73 40.6 967 718.6 44.4 4212.392 142 46
40 74 41.3 940 700.3 49.3 4598.614 146.1 46.3
40 75 44.3 930 699.3 53.8 5066.199 154.7 49.4
40 76 52.2 931 707 56.9 5481.259 150.2 57.4
40 77 52.3 933 714.8 60.6 5987.982 148.8 57.3
40 78 56.3 932 719.6 65.2 6546.201 146.8 61.7
40 79 58.7 929 723.4 72.6 7211.532 145.8 64.4
40 80 60 947 741.7 82.4 8033.412 149.3 67
40 81 64.5 953 751.4 90.9 8821.305 151.2 70.8
40 82 71.6 958 757.1 96.5 9456.768 146.3 78.1
40 83 84 955 758.1 99.6 10332.2 135.8 88.7
40 84 94.8 962 763.9 103.9 11243.69 136.9 101.4
40 85 100.3 967 770.6 107.6 11830.74 133.4 108.3
40 86 101.8 975 778.3 109.6 12449.73 136.3 115
40 87 113.5 986 787 113.6 13229.38 124.4 120.4
40 88 121.5 993 791 118.3 14352 138 129.7
40 89 134.8 998 793 124 15189 120.8 142
40 90 150.9 1000 794.6 130.7 15870 101.4 152.4
40 91 170.3 1001 790.6 136.2 16024 103.6 163.3
40 92 190 1002 787.6 140.3 17863 100.1 175.9
41 63 27.3 2498 1608.3 30.6 1498.148 88.2 26.9
41 64 26.5 2528 1638.8 31 1619.314 89.7 27.5
41 65 26.2 2550 1663.6 31.5 1769.231 90.1 30.9
41 66 26.2 2607 1718 32.4 1946.873 93.4 30.6
41 67 27.3 2638 1750.5 33.4 2086.523 95.1 31.5
41 68 29.5 2669 1792.5 34.8 2269.299 95.7 33.3
41 69 29 2692 1788.7 36.7 2466.45 104.2 34.2
41 70 32.5 2590 1774.3 38.8 2688.246 103.6 34.3
41 71 34.3 2642 1828.7 40.5 2863.834 115 35.8
41 72 34.1 2682 1870.7 41.8 3087.684 118.7 40.9
41 73 33.5 2723 1911.8 44.4 3473.773 125.5 42.4
41 74 35.2 2774 1965.2 49.3 3823.922 129.7 42.4
41 75 38.1 2813 2010.1 53.8 4115.543 130.5 44.5
41 76 41 2838 2043.5 56.9 4468.773 136.8 47.9
41 77 42.2 2868 2079.8 60.6 4848.701 137.2 49.5
41 78 49.2 2902 2118.9 65.2 5327.204 140.4 54.7
41 79 50.2 2932 2151.4 72.6 5820.084 135.7 56.6
41 80 52.3 3122 2308.8 82.4 6345.822 138.3 59.3
41 81 54.7 3167 2351.8 90.9 6978.35 136.1 62.6
41 82 61.9 3203 2383.3 96.5 7441.451 136 67.8
41 83 72.4 3264 2437.7 99.6 8005.182 131.1 78.9
41 84 81.3 3300 2477.8 103.9 8794.816 127 86.8
41 85 83 3334 2515 107.6 9215.817 125.4 90.7
41 86 88.7 3381 2558 109.6 9728.206 126.6 100.1
41 87 95.3 3425 2599 113.6 10317.61 126.6 103.9
41 88 99.9 3470 2636 118.3 11098 124.4 109.2
41 89 111.9 3512 2667 124 11665 122.4 122.4
41 90 125.2 3542.5 2690.1 130.7 12880 118.6 132.3
41 91 129 3616.6 2744.6 136.2 13166 121.5 138.2
41 92 151.9 3660.3 2780.8 140.3 14318 121.9 159.5
42 63 26.6 707 470.7 30.6 1780.951 106 25.8
42 64 28.5 700 467.8 31 1785.931 99.4 26.2
42 65 28.3 686 460.9 31.5 2051.878 98.7 26.1
42 66 30.5 680 459 32.4 2241.129 98.8 26.5
42 67 31.3 668 455.1 33.4 2310.853 99.6 27.4
42 68 32.7 665 459 34.8 2460.262 100.4 32.3
42 69 32.4 659 453.1 36.7 2609.671 102.5 32.3
42 70 38.5 666 470.7 38.8 2819.839 92.7 33.9
42 71 38.5 671 481.4 40.5 3083.794 96.7 34.4
42 72 39.1 677 491.1 41.8 3536.004 103 34.4
42 73 39.6 679 497 44.4 4566.924 103.5 34.4
42 74 40.4 680 502.8 49.3 4404.566 108.4 35.8
42 75 42.8 682 507.7 53.8 4611.746 113.5 38.6
42 76 45 687 516.5 56.9 4516.125 116.7 42.6
42 77 46.4 690 521.4 60.6 5246.235 115.6 43.4
42 78 53.2 690 524.3 65.2 5945.467 116.9 49.8
42 79 54.1 689 524.3 72.6 6671.593 117.4 51.7
42 80 58.8 691 523.3 82.4 6793.112 114.7 55.3
42 81 62.3 686 518.4 90.9 7773.233 115.7 55.9
42 82 68 691 521.4 96.5 8012.286 113 64.3
42 83 78.8 700 525.3 99.6 8478.441 109.8 71
42 84 89.8 706 530.1 103.9 9333.059 105.7 81.7
42 85 92.3 708 532.1 107.6 9821.127 104.4 87.4
42 86 108.5 708 534 109.6 10482.51 97 97.8
42 87 113.7 709 535 113.6 10974.56 95.8 102.7
42 88 124.7 713 538 118.3 11369 91.9 112.9
42 89 130.1 715 539 124 12335 87.4 118.6
42 90 138.9 714 538.2 130.7 14308 88.3 129.5
42 91 150.3 721.2 544.5 136.2 14831 91.8 127
42 92 160 729.4 549.7 140.3 15082 93 155.1
43 63 26.1 3742 2548 30.6 1676.959 110.3 24.1
43 64 29 3805 2598.9 31 1797.19 105.5 25
43 65 28.9 3850 2639.2 31.5 1940.421 108.1 24.5
43 66 29.5 3878 2674.7 32.4 2107.699 109.9 24.7
43 67 29.6 3936 2730.4 33.4 2239.43 111.5 25
43 68 32.6 3952 2763.9 34.8 2448.527 109.2 26.3
43 69 32.8 3985 2808.1 36.7 2626.26 107.3 27
43 70 39.9 3924 2788.9 38.8 2825.948 99.8 28.3
43 71 41.6 3991 2859 40.5 3058.045 106.3 30.1
43 72 41.6 4054 2923.3 41.8 3350.781 111.5 29.9
43 73 40.8 4089 2972.2 44.4 3753.293 109.7 30.1
43 74 42.5 4137 3030.7 49.3 4088.894 114.8 31.3
43 75 45.3 4180 3085.4 53.8 4397.313 117.4 33.3
43 76 48.3 4233 3147.8 56.9 4805.052 121.7 36
43 77 49.6 4289 3212.1 60.6 5222.201 124.6 36.9
43 78 54.8 4333 3261.1 65.2 5800.354 127.3 41.4
43 79 57.3 4380 3317.7 72.6 6399.418 127.2 43.4
43 80 60.3 4591 3476 82.4 6868.841 130.4 46.3
43 81 63.7 4612 3503.9 90.9 7577.68 129.1 49.4
43 82 68.3 4651 3545.1 96.5 8047.103 131.4 56.3
43 83 79.1 4685 3582.6 99.6 8501.889 129 66.4
43 84 88.3 4717 3621.9 103.9 9367.551 125.1 75.4
43 85 92.5 4766 3668.9 107.6 9810.837 128.7 79.3
43 86 98.8 4800 3709.3 109.6 10592.86 129 85.4
43 87 103.5 4855 3763 113.6 11367.57 130.6 90.5
43 88 112.1 4895 3798 118.3 12228 125.3 94.4
43 89 121.5 4940 3832 124 12854 124.7 103.8
43 90 135 4963.4 3850.2 130.7 13857 121.8 115.6
43 91 137.4 5040.8 3912 136.2 14328 120.6 120.5
43 92 163.9 5113 3967.7 140.3 15820 121 135.8
44 63 29.5 10257 6807.7 30.6 1896.926 113.4 27
44 64 29.7 10401 6910.9 31 2043.879 110.7 27.3
44 65 29.5 10591 7067.3 31.5 2179.447 120.5 27.2
44 66 33.8 10714 7190.8 32.4 2331.574 106.1 30
44 67 34.4 10858 7333.6 33.4 2530.27 109 30.4
44 68 34.9 11013 7495.8 34.8 2721.722 108.4 30.9
44 69 34.4 11187 7606.7 36.7 2928.697 111.3 30.9
44 70 40.4 11196 7817.1 38.8 3185.346 106.4 34.3
44 71 42 11445 8056.5 40.5 3350.926 108.9 38.8
44 72 46.9 11644 8261.1 41.8 3570.32 108.6 39.8
44 73 46.4 11853 8474.4 44.4 4029.805 110.4 39.9
44 74 47.5 12049 8682.8 49.3 4427.197 114.7 41
44 75 50.6 12293 8926 53.8 4954.983 116 43.6
44 76 53.3 12571 9194.3 56.9 5447.584 121.4 46.4
44 77 53.3 12801 9419.2 60.6 5970.196 124.2 47.9
44 78 59.1 13047 9646 65.2 6739.108 126.6 53.1
44 79 62.2 13380 9924.9 72.6 7525.613 126.4 55.5
44 80 63.7 14228 10564.7 82.4 8363.862 129.7 60
44 81 66.9 14766 10960.4 90.9 9404.947 129 62.6
44 82 73.8 15280 11331.9 96.5 9983.442 131.2 69.4
44 83 84.1 15724 11655.2 99.6 10367.38 126.4 79.6
44 84 93.8 15989 11856.9 103.9 11138.36 117.2 90.2
44 85 102.1 16389 12077 107.6 11755.15 115.9 95.1
44 86 105.5 16689 12300.9 109.6 11910.38 113.7 101.2
44 87 114.4 16789 12353 113.6 12184.62 105.8 110.2
44 88 128 16841 12390 118.3 12908 96.5 113.7
44 89 137 16991 12545 124 13687 94.5 127.2
44 90 145.7 17173 12679.4 130.7 14590 85.6 133.6
44 91 173.6 17538.9 12913.8 136.2 15187 79.6 146.5
44 92 186 17849.3 13123.2 140.3 15965 77.2 165.4
45 63 24.9 973 592 30.6 2060.706 72 23.9
45 64 29.4 977 594.8 31 2181.171 62.3 24
45 65 29.7 994 609.9 31.5 2282.447 65 24.2
45 66 30.8 1010 624.9 32.4 2365.601 65.7 26.5
45 67 31.5 1022 637.1 33.4 2454.084 64.3 27.4
45 68 32.3 1031 649.4 34.8 2573.483 64.3 31.3
45 69 33.3 1045 644.7 36.7 2706.742 65.6 31.9
45 70 34.6 1059 686.9 38.8 2975.39 65.5 33.8
45 71 36.6 1094 716.1 40.5 3192.868 67.7 33.6
45 72 37.2 1123 740.5 41.8 3449.79 71.3 33.7
45 73 36.5 1152 764.9 44.4 3757.883 72.7 34.4
45 74 37.8 1177 784.7 49.3 4094.76 75.6 35.8
45 75 40.5 1206 806.3 53.8 4488.138 75.8 38.6
45 76 43.4 1239 828.8 56.9 4868.724 77.9 42.5
45 77 44.7 1276 852.3 60.6 5311.141 78 43.4
45 78 49.5 1317 875.8 65.2 5899.61 79.6 49.8
45 79 53.7 1367 904 72.6 6426.246 79.1 51.7
45 80 57.2 1461 961.3 82.4 6981.667 74.8 55.3
45 81 62.7 1518 991.4 90.9 7545.616 77.6 55.9
45 82 68.1 1554 1009.3 96.5 7796.141 73.6 64.3
45 83 82 1619 1045.9 99.6 8251.351 69 71
45 84 95.3 1652 1065.7 103.9 8831.291 66.3 81.7
45 85 104.6 1644 1081.6 107.6 9230 66.5 87.4
45 86 103.5 1664 1099.5 109.6 9647.898 64.4 97.8
45 87 108.6 1680 1107 113.6 10035.95 67.7 102.7
45 88 122.9 1690 1116 118.3 10650 55 112.9
45 89 135.6 1707 1131 124 11425 57 118.6
45 90 151.9 1724 1142.3 130.7 12012 53.4 129.5
45 91 167.1 1771 1178.9 136.2 12492 53.5 127
45 92 170.1 1814.1 1214.5 140.3 13355 55 155.1
46 63 28.2 397 269.5 30.6 2042.503 133.5 24.2
46 64 29.3 399 272.4 31 2188.801 129.1 24.7
46 65 29.4 404 276.3 31.5 2400.876 122.9 24.7
46 66 32.5 410 282 32.4 2634.5 130.4 25.9
46 67 31.8 420 289.8 33.4 2786.468 127.4 26.5
46 68 33.9 429 298.5 34.8 2990.605 128.8 29.9
46 69 34.2 439 307.2 36.7 3161.853 134.6 29.9
46 70 37.7 444 311 38.8 3393.208 122.6 31.4
46 71 39.5 453 319.7 40.5 3668.793 124.4 34.1
46 72 40 460 327.4 41.8 3778.8 138 36.1
46 73 39.8 464 333.2 44.4 4167.794 146.8 36.9
46 74 41.3 468 339 49.3 4485.34 151.8 37.9
46 75 41.8 473 346.8 53.8 4816.496 155.5 40.8
46 76 47.1 477 353.5 56.9 5304.156 171.1 43.9
46 77 47 483 360.3 60.6 5630.775 169.4 45
46 78 52.5 487 367 65.2 6338.449 162.4 49.7
46 79 54.8 493 373.8 72.6 6920.24 160.9 53.2
46 80 58.9 511 390.2 82.4 7519.041 161.6 55.3
46 81 61 516 395.1 90.9 8392.293 163.8 58.4
46 82 66.8 516 396 96.5 9596.701 162.3 67
46 83 77 525 404.7 99.6 9335.859 153.8 74.7
46 84 90.6 530 407.6 103.9 10134.26 144.3 90.5
46 85 95.5 535 413.4 107.6 10719.45 144.5 89.2
46 86 104.9 541 419.2 109.6 11288.77 131.2 100
46 87 113.8 548 425 113.6 12070.16 128.3 102
46 88 123.7 557 433 118.3 13126 128.7 113.5
46 89 129.7 567 441 124 13945 120.9 125.9
46 90 143.7 572.1 445 130.7 14896 124.3 135.9
46 91 150.1 576.1 447 136.2 15121 120.9 153.9
46 92 168 579.2 452.1 140.3 16640 126.5 164.4
47 63 24.7 4288 2899.7 30.6 1936.033 122.8 23.4
47 64 25.2 4371 2962.3 31 2134.44 118.5 23.9
47 65 25.1 4420 3001.8 31.5 2267.059 123.3 24.1
47 66 24.7 4481 3056.7 32.4 2404.9 120.2 24.1
47 67 26.3 4541 3119.3 33.4 2580.333 120.9 25
47 68 27.1 4604 3182 34.8 2794.404 122.8 26.3
47 69 28.3 4669 3251.3 36.7 3024.138 123.9 27
47 70 28.8 4648 3292.8 38.8 3284.155 124.3 28.3
47 71 30.2 4736 3383.3 40.5 3562.969 128.4 30.1
47 72 29.9 4799 3456.5 41.8 3840.739 137 30.6
47 73 30.1 4865 3538.4 44.4 4290.809 143.1 30.6
47 74 31.3 4924 3616.4 49.3 4677.18 149.6 31.5
47 75 33.6 4989 3701.2 53.8 5154.401 152.7 33.3
47 76 37.9 5052 3784.1 56.9 5570.011 158.1 36
47 77 38.4 5112 3865 60.6 6093.179 157.7 36.9
47 78 42.8 5177 3566.3 65.2 6684.222 155.9 41.4
47 79 45.8 5197 3993.1 72.6 7396.398 151.8 43.4
47 80 48.5 5346 4100 82.4 8230.751 148.9 46.3
47 81 51.8 5430 4187.7 90.9 9028.556 149.9 49.4
47 82 56.4 5491 4247.4 96.5 9754.307 147.4 56.3
47 83 68.8 5550 4310.1 99.6 10561.51 144.7 66.4
47 84 76 5636 4391 103.9 11529.53 136.8 75.4
47 85 83.6 5701 4453.6 107.6 12246.92 134.6 79.3
47 86 91.3 5795 4540.3 109.6 13127.22 135.8 85.4
47 87 94.6 5904 4627 113.6 13942.78 133 90.5
47 88 102.1 6015 4725 118.3 15010 129.5 94.4
47 89 109.4 6098 4782 124 15936 122.5 103.8
47 90 128.6 6164.8 4834.4 130.7 16698 118.9 115.6
47 91 136.5 6263.4 4898.2 136.2 17038 109.1 120.5
47 92 157.9 6354.1 4965.1 140.3 18010 108.2 135.8
48 63 30.1 2961 2030.7 30.6 2409.333 99.1 28
48 64 29.9 2971 2045.2 31 2569.194 95.4 29.4
48 65 30 2973 2057.8 31.5 2764.349 98.3 29.1
48 66 34.7 3074 2140 32.4 3003.102 86.9 29.8
48 67 35 3208 2250.3 33.4 3143.24 99.7 30.1
48 68 37.1 3296 2333.5 34.8 3363.308 101.5 32
48 69 37.6 3402 2421.5 36.7 3529.397 100.2 31.9
48 70 38.7 3409 2438 38.8 3664.345 96.7 33.8
48 71 40.3 3433 2477.6 40.5 3829.396 97 33.6
48 72 46.1 3423 2489.2 41.8 4072.302 88.5 33.7
48 73 45.9 3443 2528.9 44.4 4593.407 91 36.3
48 74 46.9 3503 2597.6 49.3 5079.218 98.6 38
48 75 49 3563 2667.3 53.8 5631.465 99.5 40.3
48 76 53 3623 2735 56.9 6166.065 100.3 42.5
48 77 53.7 3693 2806.6 60.6 6674.713 99.3 45.6
48 78 58.6 3793 2899.4 65.2 7521.768 101.3 51.5
48 79 61.6 3926 3014.6 72.6 8311.731 101.4 55.4
48 80 63.8 4132 3165.5 82.4 9105.845 101.4 56.4
48 81 66.6 4217 3233.2 90.9 9940.444 112.7 59.2
48 82 80.3 4245 3252.6 96.5 10492.69 106.6 67.6
48 83 93.1 4300 3299 99.6 11018.99 102.4 76.5
48 84 105.9 4349 3345.4 103.9 11805.83 96.2 88.5
48 85 114.4 4406 3394.8 107.6 12336.28 96.5 97.6
48 86 125.7 4463 3450.9 109.6 12946.66 94.2 99.9
48 87 134.2 4538 3507 113.6 13522.78 91.3 107.1
48 88 141.4 4648 3591 118.3 14347 88.2 121.9
48 89 150.6 4761 3669 124 15438 86.1 133.6
48 90 167.5 4882.4 3762.5 130.7 16252 83.4 141.3
48 91 177.4 5033.9 3866.5 136.2 16967 78.7 144.4
48 92 199.2 5152.2 3950.2 140.3 18038 81.1 167.2
49 63 27.7 1815 1247 30.6 1598.063 111.8 24.1
49 64 28 1823 1260.4 31 1721.532 109 25
49 65 28.2 1815 1264.3 31.5 1855.038 110.5 24.5
49 66 28.4 1815 1275.8 32.4 1962.446 111.2 24.7
49 67 29.5 1807 1280.6 33.4 2097.96 113.6 25
49 68 31.3 1819 1301.8 34.8 2202.356 119.8 26.3
49 69 32.1 1819 1310.4 36.7 2358.95 112.1 27
49 70 33.7 1744 1255.6 38.8 2659.089 114.5 28.3
49 71 41.6 1761 1277.7 40.5 2868.885 111.5 30.1
49 72 41.3 1781 1300.8 41.8 3118.833 117.5 29.9
49 73 39.9 1782 1310.4 44.4 3424.995 116.6 30.1
49 74 42 1784 1320 49.3 3815.476 119.9 31.3
49 75 45.2 1803 1340.2 53.8 4251.129 123.2 33.3
49 76 48.4 1833 1369.1 56.9 4646.63 129.7 36
49 77 48.9 1853 1389.2 60.6 5074.252 133.9 36.9
49 78 53.9 1861 1399.8 65.2 5525.966 131.6 41.4
49 79 62.4 1878 1416.2 72.6 6080.069 122.1 43.4
49 80 64.3 1950 1467.1 82.4 6593.015 122.3 46.3
49 81 66.2 1952 1471.9 90.9 7108.972 120.5 49.4
49 82 75.1 1948 1473.8 96.5 7632.961 119.8 56.3
49 83 88.2 1965 1490.2 99.6 7830.711 115.7 66.4
49 84 97.2 1952 1487.3 103.9 8338.638 111.9 75.4
49 85 103.2 1936 1484.4 107.6 8780.314 109.1 79.3
49 86 104.1 1917 1477.7 109.6 9173.807 112.1 85.4
49 87 112.8 1897 1470 113.6 9599.422 107.5 90.5
49 88 122.2 1876 1460 118.3 10279 109.1 94.4
49 89 131.2 1857 1452 124 10901 104 103.8
49 90 142.9 1842.6 1440.8 130.7 11946 104.1 115.6
49 91 144.1 1850.8 1454.1 136.2 12381 100.1 120.5
49 92 158.2 1862.1 1465.4 140.3 13526 98 135.8
50 63 27.6 4059 2702.5 30.6 2146.288 110.4 25.4
50 64 29.5 4100 2735.1 31 2307.521 106.2 25.6
50 65 29.8 4140 2773.5 31.5 2456.191 109.4 26.2
50 66 32.1 4178 2812.8 32.4 2633.129 106.3 30
50 67 32.8 4194 2841.6 33.4 2726.309 108.3 30.1
50 68 33.6 4211 2878 34.8 2939.891 111.4 32.7
50 69 33.6 4233 2898.1 36.7 3109.5 111.5 32.8
50 70 38.5 4417 3059.2 38.8 3339.833 106.4 37.7
50 71 40.2 4466 3129.2 40.5 3582.73 105.4 38.5
50 72 40.3 4510 3197.2 41.8 3814.111 108.8 41.9
50 73 42.6 4537 3253.8 44.4 4269.542 109.5 41
50 74 43.9 4563 3310.4 49.3 4634.935 111.8 41.9
50 75 46.6 4601 3377.5 53.8 5039.065 113.5 45.2
50 76 51.3 4623 3430.2 56.9 5487.168 115.4 47.8
50 77 52.1 4658 3489.6 60.6 6063.002 117.2 49.4
50 78 57.1 4683 3537.6 65.2 6728.874 116.7 54.6
50 79 58.7 4720 3590.3 72.6 7622.986 117.1 56.4
50 80 61.2 4705 3551 82.4 8173.692 117.6 58.8
50 81 64.9 4742 3592.2 90.9 8663.674 119.9 61.4
50 82 75 4765 3617.1 96.5 9196.582 115.6 69.6
50 83 92 4751 3616.2 99.6 9815.341 106.3 80.8
50 84 100.8 4766 3639.2 103.9 10641.4 105.6 89.6
50 85 106.8 4775 3657.4 107.6 11228.75 107 96.7
